"age_yrs","age_of_onset","Condition","log_frequency","ACC","rt","PartID","ItemID"
30,28,"Complex",1.8,1,747,"14","063"
37,36,"Complex",1.8,0,959,"15","063"
36,32,"Complex",1.8,1,1180,"16","063"
20,16,"Complex",1.8,0,738,"17","063"
33,31,"Complex",1.8,0,533,"18","063"
38,36,"Complex",1.8,1,574,"19","063"
24,22,"Complex",1.8,1,1136,"20","063"
23,21,"Complex",1.8,0,684,"21","063"
18,15,"Complex",1.8,1,1151,"22","063"
21,13,"Complex",1.8,1,638,"23","063"
20,19,"Complex",1.8,1,685,"24","063"
23,21,"Complex",1.8,0,1111,"25","063"
35,33,"Complex",1.8,0,1688,"26","063"
31,28,"Complex",1.8,1,721,"27","063"
38,36,"Complex",1.8,1,1119,"28","063"
30,27,"Complex",1.8,0,583,"29","063"
35,32,"Complex",1.8,0,723,"30","063"
26,22,"Complex",1.8,0,508,"31","063"
26,24,"Complex",1.8,0,571,"32","063"
22,20,"Complex",1.8,1,1155,"33","063"
28,26,"Complex",1.8,0,576,"34","063"
24,20,"Complex",1.8,1,749,"35","063"
25,23,"Complex",1.8,0,574,"36","063"
38,37,"Complex",1.8,0,1000,"37","063"
22,19,"Complex",1.8,1,1225,"38","063"
31,25,"Complex",1.8,0,805,"39","063"
23,20,"Complex",1.8,1,734,"40","063"
24,19,"Complex",1.8,0,593,"41","063"
35,32,"Complex",1.8,0,1039,"42","063"
22,19,"Complex",1.8,0,880,"43","063"
31,26,"Complex",1.8,0,1161,"44","063"
27,23,"Complex",1.8,1,1079,"45","063"
24,20,"Complex",1.8,0,926,"46","063"
19,17,"Complex",1.8,0,592,"47","063"
20,18,"Complex",1.8,0,864,"48","063"
25,21,"Complex",1.8,1,805,"49","063"
36,34,"Complex",1.8,0,721,"50","063"
22,18,"Complex",2.8,1,1127,"01","064"
36,34,"Complex",2.8,0,822,"02","064"
26,23,"Complex",2.8,1,752,"03","064"
25,23,"Complex",2.8,1,687,"04","064"
31,25,"Complex",2.8,0,474,"05","064"
31,29,"Complex",2.8,0,542,"06","064"
21,18,"Complex",2.8,0,1097,"07","064"
24,22,"Complex",2.8,0,695,"08","064"
31,30,"Complex",2.8,1,711,"09","064"
32,29,"Complex",2.8,0,695,"10","064"
29,24,"Complex",2.8,0,751,"11","064"
29,27,"Complex",2.8,1,662,"12","064"
30,28,"Complex",2.8,0,581,"13","064"
30,28,"Complex",2.8,0,582,"14","064"
37,36,"Complex",2.8,1,742,"15","064"
36,32,"Complex",2.8,0,872,"16","064"
20,16,"Complex",2.8,0,702,"17","064"
33,31,"Complex",2.8,0,505,"18","064"
38,36,"Complex",2.8,0,806,"19","064"
24,22,"Complex",2.8,0,980,"20","064"
23,21,"Complex",2.8,0,492,"21","064"
18,15,"Complex",2.8,1,701,"22","064"
21,13,"Complex",2.8,1,467,"23","064"
20,19,"Complex",2.8,0,882,"24","064"
23,21,"Complex",2.8,1,589,"25","064"
35,33,"Complex",2.8,1,513,"26","064"
31,28,"Complex",2.8,0,494,"27","064"
38,36,"Complex",2.8,0,1033,"28","064"
30,27,"Complex",2.8,0,550,"29","064"
35,32,"Complex",2.8,0,569,"30","064"
26,22,"Complex",2.8,0,633,"31","064"
26,24,"Complex",2.8,1,545,"32","064"
22,20,"Complex",2.8,1,1039,"33","064"
28,26,"Complex",2.8,0,667,"34","064"
24,20,"Complex",2.8,0,513,"35","064"
25,23,"Complex",2.8,0,525,"36","064"
38,37,"Complex",2.8,0,755,"37","064"
22,19,"Complex",2.8,0,626,"38","064"
31,25,"Complex",2.8,1,636,"39","064"
23,20,"Complex",2.8,1,761,"40","064"
24,19,"Complex",2.8,0,499,"41","064"
35,32,"Complex",2.8,1,837,"42","064"
22,19,"Complex",2.8,1,704,"43","064"
31,26,"Complex",2.8,0,647,"44","064"
27,23,"Complex",2.8,0,569,"45","064"
24,20,"Complex",2.8,0,470,"46","064"
19,17,"Complex",2.8,0,404,"47","064"
20,18,"Complex",2.8,0,541,"48","064"
25,21,"Complex",2.8,0,807,"49","064"
36,34,"Complex",2.8,0,823,"50","064"
22,18,"Simple",3.2,1,1126,"01","065"
36,34,"Simple",3.2,1,1114,"02","065"
26,23,"Simple",3.2,1,801,"03","065"
25,23,"Simple",3.2,1,830,"04","065"
31,25,"Simple",3.2,1,568,"05","065"
31,29,"Simple",3.2,1,787,"06","065"
21,18,"Simple",3.2,1,1308,"07","065"
24,22,"Simple",3.2,0,723,"08","065"
31,30,"Simple",3.2,0,875,"09","065"
32,29,"Simple",3.2,1,1001,"10","065"
29,24,"Simple",3.2,1,896,"11","065"
29,27,"Simple",3.2,1,1114,"12","065"
30,28,"Simple",3.2,1,933,"13","065"
30,28,"Simple",3.2,1,815,"14","065"
37,36,"Simple",3.2,1,910,"15","065"
36,32,"Simple",3.2,1,848,"16","065"
20,16,"Simple",3.2,1,664,"17","065"
33,31,"Simple",3.2,1,516,"18","065"
38,36,"Simple",3.2,1,855,"19","065"
24,22,"Simple",3.2,1,1058,"20","065"
23,21,"Simple",3.2,0,862,"21","065"
18,15,"Simple",3.2,1,872,"22","065"
21,13,"Simple",3.2,1,721,"23","065"
20,19,"Simple",3.2,1,1545,"24","065"
23,21,"Simple",3.2,1,930,"25","065"
35,33,"Simple",3.2,1,1391,"26","065"
31,28,"Simple",3.2,1,620,"27","065"
38,36,"Simple",3.2,1,791,"28","065"
30,27,"Simple",3.2,1,602,"29","065"
35,32,"Simple",3.2,0,672,"30","065"
26,22,"Simple",3.2,1,633,"31","065"
26,24,"Simple",3.2,1,600,"32","065"
22,20,"Simple",3.2,1,913,"33","065"
28,26,"Simple",3.2,1,897,"34","065"
24,20,"Simple",3.2,1,759,"35","065"
25,23,"Simple",3.2,1,850,"36","065"
38,37,"Simple",3.2,1,996,"37","065"
22,19,"Simple",3.2,1,1283,"38","065"
31,25,"Simple",3.2,1,701,"39","065"
23,20,"Simple",3.2,0,1396,"40","065"
24,19,"Simple",3.2,1,696,"41","065"
35,32,"Simple",3.2,1,769,"42","065"
22,19,"Simple",3.2,1,988,"43","065"
31,26,"Simple",3.2,1,1465,"44","065"
27,23,"Simple",3.2,1,1036,"45","065"
24,20,"Simple",3.2,1,554,"46","065"
19,17,"Simple",3.2,1,611,"47","065"
20,18,"Simple",3.2,1,624,"48","065"
25,21,"Simple",3.2,1,1362,"49","065"
36,34,"Simple",3.2,1,755,"50","065"
22,18,"Simple",6,1,609,"01","066"
36,34,"Simple",6,1,651,"02","066"
26,23,"Simple",6,1,590,"03","066"
25,23,"Simple",6,1,1016,"04","066"
31,25,"Simple",6,1,422,"05","066"
31,29,"Simple",6,1,489,"06","066"
21,18,"Simple",6,1,686,"07","066"
24,22,"Simple",6,0,484,"08","066"
31,30,"Simple",6,0,644,"09","066"
32,29,"Simple",6,1,461,"10","066"
29,24,"Simple",6,1,562,"11","066"
29,27,"Simple",6,1,611,"12","066"
30,28,"Simple",6,0,584,"13","066"
30,28,"Simple",6,1,587,"14","066"
37,36,"Simple",6,0,563,"15","066"
36,32,"Simple",6,1,706,"16","066"
20,16,"Simple",6,1,619,"17","066"
33,31,"Simple",6,1,473,"18","066"
38,36,"Simple",6,1,483,"19","066"
24,22,"Simple",6,1,952,"20","066"
23,21,"Simple",6,1,540,"21","066"
18,15,"Simple",6,1,518,"22","066"
21,13,"Simple",6,1,576,"23","066"
20,19,"Simple",6,1,1045,"24","066"
23,21,"Simple",6,1,532,"25","066"
35,33,"Simple",6,1,503,"26","066"
31,28,"Simple",6,1,414,"27","066"
38,36,"Simple",6,1,669,"28","066"
30,27,"Simple",6,0,478,"29","066"
35,32,"Simple",6,1,468,"30","066"
26,22,"Simple",6,1,445,"31","066"
26,24,"Simple",6,1,491,"32","066"
22,20,"Simple",6,0,588,"33","066"
28,26,"Simple",6,1,526,"34","066"
24,20,"Simple",6,1,488,"35","066"
25,23,"Simple",6,1,548,"36","066"
38,37,"Simple",6,0,713,"37","066"
22,19,"Simple",6,1,646,"38","066"
31,25,"Simple",6,1,539,"39","066"
23,20,"Simple",6,0,612,"40","066"
24,19,"Simple",6,1,519,"41","066"
35,32,"Simple",6,1,694,"42","066"
22,19,"Simple",6,1,591,"43","066"
31,26,"Simple",6,1,513,"44","066"
27,23,"Simple",6,1,862,"45","066"
24,20,"Simple",6,1,567,"46","066"
19,17,"Simple",6,1,410,"47","066"
20,18,"Simple",6,1,575,"48","066"
25,21,"Simple",6,1,603,"49","066"
36,34,"Simple",6,1,504,"50","066"
22,18,"Simple",5.1,1,609,"01","067"
36,34,"Simple",5.1,1,529,"02","067"
26,23,"Simple",5.1,1,519,"03","067"
25,23,"Simple",5.1,1,737,"04","067"
31,25,"Simple",5.1,1,471,"05","067"
31,29,"Simple",5.1,1,611,"06","067"
21,18,"Simple",5.1,1,727,"07","067"
24,22,"Simple",5.1,0,447,"08","067"
31,30,"Simple",5.1,1,577,"09","067"
32,29,"Simple",5.1,1,552,"10","067"
29,24,"Simple",5.1,1,463,"11","067"
29,27,"Simple",5.1,1,1175,"12","067"
30,28,"Simple",5.1,1,700,"13","067"
30,28,"Simple",5.1,1,653,"14","067"
37,36,"Simple",5.1,1,749,"15","067"
36,32,"Simple",5.1,1,634,"16","067"
20,16,"Simple",5.1,1,479,"17","067"
33,31,"Simple",5.1,1,425,"18","067"
38,36,"Simple",5.1,1,806,"19","067"
24,22,"Simple",5.1,1,827,"20","067"
23,21,"Simple",5.1,1,740,"21","067"
18,15,"Simple",5.1,1,619,"22","067"
21,13,"Simple",5.1,1,842,"23","067"
20,19,"Simple",5.1,1,833,"24","067"
23,21,"Simple",5.1,1,660,"25","067"
35,33,"Simple",5.1,0,559,"26","067"
31,28,"Simple",5.1,1,476,"27","067"
38,36,"Simple",5.1,1,675,"28","067"
30,27,"Simple",5.1,1,524,"29","067"
35,32,"Simple",5.1,1,481,"30","067"
26,22,"Simple",5.1,1,462,"31","067"
26,24,"Simple",5.1,0,491,"32","067"
22,20,"Simple",5.1,1,769,"33","067"
28,26,"Simple",5.1,1,470,"34","067"
24,20,"Simple",5.1,1,521,"35","067"
25,23,"Simple",5.1,0,608,"36","067"
38,37,"Simple",5.1,1,706,"37","067"
22,19,"Simple",5.1,1,661,"38","067"
31,25,"Simple",5.1,1,540,"39","067"
23,20,"Simple",5.1,1,700,"40","067"
24,19,"Simple",5.1,1,561,"41","067"
35,32,"Simple",5.1,1,628,"42","067"
22,19,"Simple",5.1,1,523,"43","067"
31,26,"Simple",5.1,1,633,"44","067"
27,23,"Simple",5.1,1,563,"45","067"
24,20,"Simple",5.1,1,703,"46","067"
19,17,"Simple",5.1,0,450,"47","067"
20,18,"Simple",5.1,1,499,"48","067"
25,21,"Simple",5.1,1,663,"49","067"
36,34,"Simple",5.1,1,517,"50","067"
22,18,"Complex",4.4,1,781,"01","068"
36,34,"Complex",4.4,0,695,"02","068"
26,23,"Complex",4.4,1,643,"03","068"
25,23,"Complex",4.4,1,796,"04","068"
31,25,"Complex",4.4,1,525,"05","068"
31,29,"Complex",4.4,1,720,"06","068"
21,18,"Complex",4.4,1,1055,"07","068"
24,22,"Complex",4.4,0,492,"08","068"
31,30,"Complex",4.4,0,585,"09","068"
32,29,"Complex",4.4,1,788,"10","068"
29,24,"Complex",4.4,1,622,"11","068"
29,27,"Complex",4.4,1,737,"12","068"
30,28,"Complex",4.4,1,1033,"13","068"
30,28,"Complex",4.4,1,659,"14","068"
37,36,"Complex",4.4,1,1232,"15","068"
36,32,"Complex",4.4,0,832,"16","068"
20,16,"Complex",4.4,0,753,"17","068"
33,31,"Complex",4.4,1,516,"18","068"
38,36,"Complex",4.4,0,741,"19","068"
24,22,"Complex",4.4,1,1373,"20","068"
23,21,"Complex",4.4,1,691,"21","068"
18,15,"Complex",4.4,1,858,"22","068"
21,13,"Complex",4.4,1,727,"23","068"
20,19,"Complex",4.4,1,893,"24","068"
23,21,"Complex",4.4,0,604,"25","068"
35,33,"Complex",4.4,0,657,"26","068"
31,28,"Complex",4.4,1,657,"27","068"
38,36,"Complex",4.4,1,529,"28","068"
30,27,"Complex",4.4,0,481,"29","068"
35,32,"Complex",4.4,0,602,"30","068"
26,22,"Complex",4.4,0,876,"31","068"
26,24,"Complex",4.4,0,761,"32","068"
22,20,"Complex",4.4,1,981,"33","068"
28,26,"Complex",4.4,0,670,"34","068"
24,20,"Complex",4.4,1,696,"35","068"
25,23,"Complex",4.4,1,626,"36","068"
38,37,"Complex",4.4,1,976,"37","068"
22,19,"Complex",4.4,1,621,"38","068"
31,25,"Complex",4.4,1,669,"39","068"
23,20,"Complex",4.4,1,732,"40","068"
24,19,"Complex",4.4,1,638,"41","068"
35,32,"Complex",4.4,1,945,"42","068"
22,19,"Complex",4.4,1,742,"43","068"
31,26,"Complex",4.4,1,1198,"44","068"
27,23,"Complex",4.4,1,725,"45","068"
24,20,"Complex",4.4,1,778,"46","068"
19,17,"Complex",4.4,0,435,"47","068"
20,18,"Complex",4.4,1,581,"48","068"
25,21,"Complex",4.4,1,637,"49","068"
36,34,"Complex",4.4,1,811,"50","068"
22,18,"Simple",4.3,1,796,"01","069"
36,34,"Simple",4.3,0,592,"02","069"
26,23,"Simple",4.3,1,581,"03","069"
25,23,"Simple",4.3,1,973,"04","069"
31,25,"Simple",4.3,1,667,"05","069"
31,29,"Simple",4.3,0,583,"06","069"
21,18,"Simple",4.3,1,958,"07","069"
24,22,"Simple",4.3,0,708,"08","069"
31,30,"Simple",4.3,0,647,"09","069"
32,29,"Simple",4.3,0,465,"10","069"
29,24,"Simple",4.3,1,796,"11","069"
29,27,"Simple",4.3,1,820,"12","069"
30,28,"Simple",4.3,1,764,"13","069"
30,28,"Simple",4.3,1,795,"14","069"
37,36,"Simple",4.3,1,883,"15","069"
36,32,"Simple",4.3,1,845,"16","069"
20,16,"Simple",4.3,0,799,"17","069"
33,31,"Simple",4.3,0,531,"18","069"
38,36,"Simple",4.3,1,684,"19","069"
24,22,"Simple",4.3,1,1250,"20","069"
23,21,"Simple",4.3,0,587,"21","069"
18,15,"Simple",4.3,1,935,"22","069"
21,13,"Simple",4.3,1,622,"23","069"
20,19,"Simple",4.3,1,904,"24","069"
23,21,"Simple",4.3,0,784,"25","069"
35,33,"Simple",4.3,1,607,"26","069"
31,28,"Simple",4.3,1,483,"27","069"
38,36,"Simple",4.3,1,1101,"28","069"
30,27,"Simple",4.3,1,654,"29","069"
35,32,"Simple",4.3,1,529,"30","069"
26,22,"Simple",4.3,0,462,"31","069"
26,24,"Simple",4.3,1,542,"32","069"
22,20,"Simple",4.3,1,824,"33","069"
28,26,"Simple",4.3,1,512,"34","069"
24,20,"Simple",4.3,0,652,"35","069"
25,23,"Simple",4.3,1,513,"36","069"
38,37,"Simple",4.3,1,826,"37","069"
22,19,"Simple",4.3,1,671,"38","069"
31,25,"Simple",4.3,1,590,"39","069"
23,20,"Simple",4.3,1,769,"40","069"
24,19,"Simple",4.3,1,487,"41","069"
35,32,"Simple",4.3,1,974,"42","069"
22,19,"Simple",4.3,1,815,"43","069"
31,26,"Simple",4.3,1,747,"44","069"
27,23,"Simple",4.3,1,610,"45","069"
24,20,"Simple",4.3,1,456,"46","069"
19,17,"Simple",4.3,0,384,"47","069"
20,18,"Simple",4.3,0,693,"48","069"
25,21,"Simple",4.3,1,751,"49","069"
36,34,"Simple",4.3,1,577,"50","069"
22,18,"Simple",4,0,657,"01","070"
36,34,"Simple",4,0,538,"02","070"
26,23,"Simple",4,1,622,"03","070"
25,23,"Simple",4,0,623,"04","070"
31,25,"Simple",4,1,434,"05","070"
31,29,"Simple",4,0,522,"06","070"
21,18,"Simple",4,1,609,"07","070"
24,22,"Simple",4,0,422,"08","070"
31,30,"Simple",4,0,571,"09","070"
32,29,"Simple",4,1,460,"10","070"
29,24,"Simple",4,1,692,"11","070"
29,27,"Simple",4,1,861,"12","070"
30,28,"Simple",4,0,547,"13","070"
30,28,"Simple",4,1,842,"14","070"
37,36,"Simple",4,1,700,"15","070"
36,32,"Simple",4,1,647,"16","070"
20,16,"Simple",4,1,703,"17","070"
33,31,"Simple",4,1,432,"18","070"
38,36,"Simple",4,0,701,"19","070"
24,22,"Simple",4,1,799,"20","070"
23,21,"Simple",4,0,489,"21","070"
18,15,"Simple",4,1,725,"22","070"
21,13,"Simple",4,1,544,"23","070"
20,19,"Simple",4,1,660,"24","070"
23,21,"Simple",4,0,576,"25","070"
35,33,"Simple",4,1,558,"26","070"
31,28,"Simple",4,0,543,"27","070"
38,36,"Simple",4,1,536,"28","070"
30,27,"Simple",4,0,432,"29","070"
35,32,"Simple",4,1,377,"30","070"
26,22,"Simple",4,1,436,"31","070"
26,24,"Simple",4,0,549,"32","070"
22,20,"Simple",4,1,620,"33","070"
28,26,"Simple",4,0,549,"34","070"
24,20,"Simple",4,1,616,"35","070"
25,23,"Simple",4,1,513,"36","070"
38,37,"Simple",4,0,726,"37","070"
22,19,"Simple",4,1,617,"38","070"
31,25,"Simple",4,1,397,"39","070"
23,20,"Simple",4,1,681,"40","070"
24,19,"Simple",4,0,545,"41","070"
35,32,"Simple",4,1,780,"42","070"
22,19,"Simple",4,0,564,"43","070"
31,26,"Simple",4,1,689,"44","070"
27,23,"Simple",4,1,748,"45","070"
24,20,"Simple",4,1,404,"46","070"
19,17,"Simple",4,0,468,"47","070"
20,18,"Simple",4,1,434,"48","070"
25,21,"Simple",4,1,727,"49","070"
36,34,"Simple",4,0,467,"50","070"
22,18,"Complex",1.5,0,921,"01","071"
36,34,"Complex",1.5,0,932,"02","071"
26,23,"Complex",1.5,0,693,"03","071"
25,23,"Complex",1.5,0,901,"04","071"
31,25,"Complex",1.5,0,746,"05","071"
31,29,"Complex",1.5,0,756,"06","071"
21,18,"Complex",1.5,0,674,"07","071"
24,22,"Complex",1.5,0,415,"08","071"
31,30,"Complex",1.5,0,1375,"09","071"
32,29,"Complex",1.5,0,723,"10","071"
29,24,"Complex",1.5,0,719,"11","071"
29,27,"Complex",1.5,1,839,"12","071"
30,28,"Complex",1.5,0,857,"13","071"
30,28,"Complex",1.5,0,2080,"14","071"
37,36,"Complex",1.5,1,735,"15","071"
36,32,"Complex",1.5,1,780,"16","071"
20,16,"Complex",1.5,0,803,"17","071"
33,31,"Complex",1.5,1,466,"18","071"
38,36,"Complex",1.5,1,853,"19","071"
24,22,"Complex",1.5,0,896,"20","071"
23,21,"Complex",1.5,0,994,"21","071"
18,15,"Complex",1.5,1,1149,"22","071"
21,13,"Complex",1.5,1,836,"23","071"
20,19,"Complex",1.5,0,1206,"24","071"
23,21,"Complex",1.5,0,744,"25","071"
35,33,"Complex",1.5,1,962,"26","071"
31,28,"Complex",1.5,0,655,"27","071"
38,36,"Complex",1.5,0,1353,"28","071"
30,27,"Complex",1.5,0,466,"29","071"
35,32,"Complex",1.5,0,559,"30","071"
26,22,"Complex",1.5,1,605,"31","071"
26,24,"Complex",1.5,0,635,"32","071"
22,20,"Complex",1.5,1,932,"33","071"
28,26,"Complex",1.5,0,627,"34","071"
24,20,"Complex",1.5,0,665,"35","071"
25,23,"Complex",1.5,1,743,"36","071"
38,37,"Complex",1.5,0,621,"37","071"
22,19,"Complex",1.5,0,994,"38","071"
31,25,"Complex",1.5,0,582,"39","071"
23,20,"Complex",1.5,0,590,"40","071"
24,19,"Complex",1.5,0,564,"41","071"
35,32,"Complex",1.5,0,1087,"42","071"
22,19,"Complex",1.5,0,1012,"43","071"
31,26,"Complex",1.5,0,883,"44","071"
27,23,"Complex",1.5,0,801,"45","071"
24,20,"Complex",1.5,0,1007,"46","071"
19,17,"Complex",1.5,0,630,"47","071"
20,18,"Complex",1.5,0,631,"48","071"
25,21,"Complex",1.5,1,921,"49","071"
36,34,"Complex",1.5,0,651,"50","071"
22,18,"Complex",4.2,1,669,"01","072"
36,34,"Complex",4.2,1,677,"02","072"
26,23,"Complex",4.2,0,624,"03","072"
25,23,"Complex",4.2,1,666,"04","072"
31,25,"Complex",4.2,1,738,"05","072"
31,29,"Complex",4.2,1,478,"06","072"
21,18,"Complex",4.2,1,763,"07","072"
24,22,"Complex",4.2,0,511,"08","072"
31,30,"Complex",4.2,1,578,"09","072"
32,29,"Complex",4.2,0,887,"10","072"
29,24,"Complex",4.2,0,806,"11","072"
29,27,"Complex",4.2,1,1056,"12","072"
30,28,"Complex",4.2,1,905,"13","072"
30,28,"Complex",4.2,1,715,"14","072"
37,36,"Complex",4.2,1,734,"15","072"
36,32,"Complex",4.2,1,917,"16","072"
20,16,"Complex",4.2,0,781,"17","072"
33,31,"Complex",4.2,1,488,"18","072"
38,36,"Complex",4.2,0,751,"19","072"
24,22,"Complex",4.2,0,1008,"20","072"
23,21,"Complex",4.2,0,618,"21","072"
18,15,"Complex",4.2,1,1049,"22","072"
21,13,"Complex",4.2,0,948,"23","072"
20,19,"Complex",4.2,1,739,"24","072"
23,21,"Complex",4.2,1,696,"25","072"
35,33,"Complex",4.2,0,708,"26","072"
31,28,"Complex",4.2,0,460,"27","072"
38,36,"Complex",4.2,1,732,"28","072"
30,27,"Complex",4.2,0,480,"29","072"
35,32,"Complex",4.2,0,471,"30","072"
26,22,"Complex",4.2,1,522,"31","072"
26,24,"Complex",4.2,1,738,"32","072"
22,20,"Complex",4.2,1,1071,"33","072"
28,26,"Complex",4.2,1,612,"34","072"
24,20,"Complex",4.2,0,535,"35","072"
25,23,"Complex",4.2,0,624,"36","072"
38,37,"Complex",4.2,1,873,"37","072"
22,19,"Complex",4.2,0,744,"38","072"
31,25,"Complex",4.2,1,448,"39","072"
23,20,"Complex",4.2,1,737,"40","072"
24,19,"Complex",4.2,0,806,"41","072"
35,32,"Complex",4.2,1,740,"42","072"
22,19,"Complex",4.2,1,827,"43","072"
31,26,"Complex",4.2,0,890,"44","072"
27,23,"Complex",4.2,1,779,"45","072"
24,20,"Complex",4.2,1,508,"46","072"
19,17,"Complex",4.2,0,494,"47","072"
20,18,"Complex",4.2,0,718,"48","072"
25,21,"Complex",4.2,1,650,"49","072"
36,34,"Complex",4.2,0,610,"50","072"
22,18,"Simple",2.3,1,569,"01","073"
36,34,"Simple",2.3,0,752,"02","073"
26,23,"Simple",2.3,0,784,"03","073"
25,23,"Simple",2.3,1,1079,"04","073"
31,25,"Simple",2.3,1,442,"05","073"
31,29,"Simple",2.3,0,623,"06","073"
21,18,"Simple",2.3,1,947,"07","073"
24,22,"Simple",2.3,1,484,"08","073"
31,30,"Simple",2.3,1,507,"09","073"
32,29,"Simple",2.3,0,567,"10","073"
29,24,"Simple",2.3,1,596,"11","073"
29,27,"Simple",2.3,0,1148,"12","073"
30,28,"Simple",2.3,0,563,"13","073"
30,28,"Simple",2.3,0,552,"14","073"
37,36,"Simple",2.3,0,906,"15","073"
36,32,"Simple",2.3,1,1324,"16","073"
20,16,"Simple",2.3,1,564,"17","073"
33,31,"Simple",2.3,0,549,"18","073"
38,36,"Simple",2.3,0,478,"19","073"
24,22,"Simple",2.3,0,648,"20","073"
23,21,"Simple",2.3,0,558,"21","073"
18,15,"Simple",2.3,0,584,"22","073"
21,13,"Simple",2.3,1,805,"23","073"
20,19,"Simple",2.3,0,941,"24","073"
23,21,"Simple",2.3,1,745,"25","073"
35,33,"Simple",2.3,0,561,"26","073"
31,28,"Simple",2.3,0,470,"27","073"
38,36,"Simple",2.3,0,577,"28","073"
30,27,"Simple",2.3,0,620,"29","073"
35,32,"Simple",2.3,0,482,"30","073"
26,22,"Simple",2.3,1,435,"31","073"
26,24,"Simple",2.3,0,486,"32","073"
22,20,"Simple",2.3,1,827,"33","073"
28,26,"Simple",2.3,0,515,"34","073"
24,20,"Simple",2.3,1,511,"35","073"
25,23,"Simple",2.3,1,629,"36","073"
38,37,"Simple",2.3,0,486,"37","073"
22,19,"Simple",2.3,1,701,"38","073"
31,25,"Simple",2.3,1,513,"39","073"
23,20,"Simple",2.3,0,686,"40","073"
24,19,"Simple",2.3,0,489,"41","073"
35,32,"Simple",2.3,0,824,"42","073"
22,19,"Simple",2.3,1,721,"43","073"
31,26,"Simple",2.3,1,867,"44","073"
27,23,"Simple",2.3,1,635,"45","073"
24,20,"Simple",2.3,0,445,"46","073"
19,17,"Simple",2.3,0,529,"47","073"
20,18,"Simple",2.3,0,668,"48","073"
25,21,"Simple",2.3,1,532,"49","073"
36,34,"Simple",2.3,0,543,"50","073"
22,18,"Simple",3.9,1,713,"01","074"
36,34,"Simple",3.9,1,799,"02","074"
26,23,"Simple",3.9,1,629,"03","074"
25,23,"Simple",3.9,1,542,"04","074"
31,25,"Simple",3.9,1,563,"05","074"
31,29,"Simple",3.9,0,616,"06","074"
21,18,"Simple",3.9,0,952,"07","074"
24,22,"Simple",3.9,0,512,"08","074"
31,30,"Simple",3.9,1,684,"09","074"
32,29,"Simple",3.9,1,423,"10","074"
29,24,"Simple",3.9,1,473,"11","074"
29,27,"Simple",3.9,0,875,"12","074"
30,28,"Simple",3.9,1,654,"13","074"
30,28,"Simple",3.9,0,945,"14","074"
37,36,"Simple",3.9,0,679,"15","074"
36,32,"Simple",3.9,1,702,"16","074"
20,16,"Simple",3.9,0,772,"17","074"
33,31,"Simple",3.9,0,515,"18","074"
38,36,"Simple",3.9,1,628,"19","074"
24,22,"Simple",3.9,1,1021,"20","074"
23,21,"Simple",3.9,0,452,"21","074"
18,15,"Simple",3.9,1,615,"22","074"
21,13,"Simple",3.9,1,804,"23","074"
20,19,"Simple",3.9,1,644,"24","074"
23,21,"Simple",3.9,0,656,"25","074"
35,33,"Simple",3.9,1,612,"26","074"
31,28,"Simple",3.9,1,590,"27","074"
38,36,"Simple",3.9,1,639,"28","074"
30,27,"Simple",3.9,1,472,"29","074"
35,32,"Simple",3.9,1,448,"30","074"
26,22,"Simple",3.9,1,399,"31","074"
26,24,"Simple",3.9,1,536,"32","074"
22,20,"Simple",3.9,1,763,"33","074"
28,26,"Simple",3.9,0,713,"34","074"
24,20,"Simple",3.9,1,629,"35","074"
25,23,"Simple",3.9,0,442,"36","074"
38,37,"Simple",3.9,1,1070,"37","074"
22,19,"Simple",3.9,1,736,"38","074"
31,25,"Simple",3.9,1,734,"39","074"
23,20,"Simple",3.9,0,712,"40","074"
24,19,"Simple",3.9,1,443,"41","074"
35,32,"Simple",3.9,1,769,"42","074"
22,19,"Simple",3.9,1,666,"43","074"
31,26,"Simple",3.9,1,873,"44","074"
27,23,"Simple",3.9,1,845,"45","074"
24,20,"Simple",3.9,1,626,"46","074"
19,17,"Simple",3.9,0,517,"47","074"
20,18,"Simple",3.9,1,461,"48","074"
25,21,"Simple",3.9,1,533,"49","074"
36,34,"Simple",3.9,0,450,"50","074"
22,18,"Complex",5.9,1,691,"01","075"
36,34,"Complex",5.9,1,498,"02","075"
26,23,"Complex",5.9,1,591,"03","075"
25,23,"Complex",5.9,0,788,"04","075"
31,25,"Complex",5.9,1,540,"05","075"
31,29,"Complex",5.9,1,464,"06","075"
21,18,"Complex",5.9,1,652,"07","075"
24,22,"Complex",5.9,0,514,"08","075"
31,30,"Complex",5.9,1,651,"09","075"
32,29,"Complex",5.9,1,699,"10","075"
29,24,"Complex",5.9,1,595,"11","075"
29,27,"Complex",5.9,1,747,"12","075"
30,28,"Complex",5.9,1,691,"13","075"
